512,30,82,152,198
513,30,104,135,201
514,20,95,181,193
515,63,123,166,192
516,6,118,171,238
517,21,124,135,204
518,10,102,137,223
519,1,127,143,207
520,23,97,148,206
521,44,89,154,205
522,59,101,183,205
523,30,83,164,216
524,45,76,134,198
525,19,74,169,204
526,60,102,179,242
527,43,108,187,236
528,44,98,142,203
529,54,119,181,202
530,23,101,141,216
531,40,86,182,200
532,1,106,185,222
533,52,75,148,245
534,18,94,144,225
535,35,73,128,228
536,18,122,158,209
537,20,86,168,229
538,6,103,148,214
539,40,113,179,215
540,2,71,138,195
541,38,87,180,205
542,23,126,139,199
543,14,100,170,240
544,46,78,144,216
545,11,113,156,226
546,26,67,180,221
547,7,123,161,217
548,55,91,145,249
549,43,87,183,255
550,13,75,142,224
551,1,74,131,206
552,46,117,167,218
553,51,74,132,216
554,15,70,140,234
555,36,76,191,211
556,39,96,130,216
557,1,116,186,240
558,22,79,137,233
559,23,69,179,224
560,36,101,182,245
561,24,93,139,238
562,33,79,163,242
563,23,68,186,214
564,4,112,147,194
565,59,120,139,242
566,9,88,164,228
567,43,101,170,215
568,2,117,142,240
569,50,93,162,218
570,34,82,142,243
571,22,111,161,206
572,63,71,168,220
573,33,115,141,220
574,50,82,175,224
575,50,64,161,202
576,13,117,179,249
577,43,120,129,220
578,0,116,153,217
579,38,99,178,246
580,8,72,176,194
581,28,85,144,242
582,15,85,168,239
583,57,117,133,220
584,25,96,139,219
585,32,116,169,231
586,19,120,131,207
587,46,96,132,255
588,42,104,182,245
589,52,83,146,234
590,49,86,188,251
591,32,70,173,229
592,60,64,136,214
593,58,78,176,210
594,9,66,130,250
595,39,84,151,211
596,24,95,159,209
597,27,120,174,255
598,23,99,158,216
599,18,119,153,219
600,33,107,130,207
601,44,86,167,233
602,0,81,149,211
603,56,99,133,250
604,27,110,181,221
605,17,69,152,201
606,30,74,153,246
607,18,64,167,193
608,6,114,182,203
609,17,121,139,239
610,27,66,182,227
611,0,65,181,206
612,31,76,159,194
613,23,122,183,200
614,44,122,146,197
615,0,93,170,193
616,13,121,180,194
617,25,120,186,207
618,3,126,173,215
619,5,77,141,234
620,44,65,145,253
621,36,81,141,248
622,3,84,189,220
623,31,121,131,251
624,4,73,144,212
625,3,64,190,253
626,57,124,145,226
627,10,90,153,205
628,10,112,179,238
629,5,107,165,226
630,10,85,173,236
631,3,86,152,224
632,10,91,178,195
633,11,84,172,245
634,39,120,168,200
635,10,84,146,228
636,31,117,152,229
637,28,74,144,202
638,51,103,158,202
639,33,74,172,214
640,34,122,178,199
641,32,104,131,250
642,26,122,182,204
643,31,102,172,205
644,46,95,133,206
645,33,85,135,230
646,54,92,135,229
647,45,111,132,194
648,45,122,163,218
649,50,73,152,205
650,48,93,152,237
651,28,93,134,251
652,58,112,154,245
653,15,117,136,201
654,24,75,150,208
655,12,115,133,211
656,18,114,146,250
657,7,127,129,207
658,42,103,180,247
659,48,96,170,237
660,4,72,128,202
661,33,126,152,200
662,44,116,171,218
663,1,70,162,215
664,40,75,131,198
665,22,79,137,234
666,27,115,156,197
667,47,91,169,220
668,16,124,183,242
669,43,75,179,234
670,31,78,136,207
671,46,83,129,232
672,17,112,162,222
673,56,80,167,208
674,61,121,159,220
675,17,99,135,230
676,18,105,158,230
677,21,70,146,193
678,18,119,169,222
679,42,89,189,255
680,29,92,133,194
681,6,91,138,239
682,18,78,168,204
683,22,119,185,202
684,1,122,164,206
685,44,102,147,244
686,17,88,155,245
687,23,64,137,231
688,27,88,156,197
689,63,118,146,220
690,14,73,176,196
691,51,85,154,249
692,50,96,170,252
693,54,84,131,227
694,45,112,149,201
695,52,85,135,205
696,23,64,131,222
697,29,97,161,236
698,21,66,181,199
699,19,76,186,229
700,0,87,170,247
701,25,115,139,248
702,18,64,148,230
703,13,98,138,194
704,43,67,163,236
705,1,105,149,238
706,37,115,128,193
707,2,79,172,209
708,36,87,144,193
709,55,66,190,204
710,26,96,165,235
711,51,123,138,197
712,48,71,145,228
713,11,105,167,246
714,13,73,134,210
715,51,65,164,209
716,45,86,128,213
717,53,74,162,237
718,5,116,166,204
719,18,83,160,207
720,8,83,186,200
721,53,89,186,231
722,12,77,170,227
723,46,86,148,217
724,43,74,138,222
725,52,117,134,241
726,46,86,176,199
727,23,99,137,230
728,11,105,171,222
729,36,67,139,245
730,22,89,130,210
731,24,115,136,221
732,21,83,187,247
733,22,66,132,231
734,41,90,156,211
735,18,66,182,221
736,40,108,158,204
737,54,115,158,219
738,36,111,164,231
739,0,80,184,230
740,0,87,135,205
741,23,125,141,239
742,9,68,188,255
743,12,74,176,221
744,63,103,132,240
745,59,109,128,204
746,35,89,131,214
747,17,124,147,239
748,46,72,179,198
749,54,101,161,208
750,16,123,189,224
751,56,83,128,215
752,20,95,145,239
753,23,102,133,208
754,37,116,162,222
755,19,102,170,231
756,9,117,160,244
757,50,78,138,192
758,49,110,186,216
759,42,70,146,204
760,61,71,175,200
761,59,118,190,207
762,17,107,147,218
763,47,66,151,242
764,14,87,189,230
765,48,77,177,244
766,18,99,140,195
767,44,95,161,222
768,23,91,173,194
769,27,80,152,227
770,15,119,140,253
771,1,73,168,231
772,18,78,167,230
773,15,67,140,249
774,52,107,176,209
775,6,74,135,224
776,15,64,162,239
777,39,101,191,247
778,13,79,138,236
779,7,110,135,227
780,37,68,129,255
781,31,97,130,236
782,19,80,133,231
783,23,74,174,207
784,55,87,143,207
785,12,95,171,202
786,24,67,138,213
787,54,95,138,231
788,32,124,167,230
789,29,67,191,254
790,0,94,148,202
791,1,94,170,230
792,61,72,139,197
793,60,67,143,248
794,1,68,171,245
795,19,69,183,253
796,44,82,189,208
797,19,119,183,205
798,34,110,130,244
799,54,82,131,238
800,38,74,177,218
801,41,72,166,237
802,35,123,164,253
803,8,73,179,213
804,34,76,128,201
805,39,70,158,203
806,53,122,159,226
807,24,81,149,231
808,41,80,146,226
809,3,120,162,235
810,55,104,153,230
811,40,88,162,207
812,47,119,171,216
813,5,101,136,218
814,19,111,151,223
815,38,117,138,196
816,59,71,166,226
817,63,93,136,236
818,10,109,176,209
819,28,70,131,219
820,11,79,144,242
821,27,70,173,208
822,13,103,176,204
823,23,90,149,253
824,18,98,151,194
825,62,95,144,213
826,9,111,165,204
827,35,74,141,252
828,9,115,148,215
829,51,112,163,215
830,59,95,138,237
831,44,102,132,194
832,21,70,167,201
833,24,112,158,231
834,62,90,177,208
835,29,95,137,210
836,54,108,188,215
837,35,101,190,192
838,58,96,143,205
839,30,77,151,212
840,7,99,154,255
841,19,104,161,253
842,62,77,139,214
843,25,93,161,238
844,62,77,155,248
845,35,68,191,231
846,34,76,187,205
847,47,112,154,217
848,44,114,159,195
849,4,113,146,247
850,13,125,175,231
851,10,72,166,243
852,37,82,169,207
853,29,84,128,239
854,45,86,164,209
855,32,66,190,202
856,0,69,140,206
857,62,103,136,235
858,32,77,177,195
859,41,119,150,201
860,49,108,181,227
861,52,117,175,246
862,49,74,156,222
863,24,104,157,200
864,26,64,154,253
865,12,106,176,207
866,4,87,170,200
867,14,85,182,203
868,0,127,154,231
869,32,87,134,216
870,51,72,159,201
871,11,105,147,217
872,4,81,155,242
873,21,105,158,201
874,62,74,143,202
875,12,94,169,215
876,10,75,162,213
877,26,118,146,232
878,33,121,162,198
879,21,80,174,218
880,57,67,167,255
881,56,89,166,237
882,22,122,130,216
883,13,122,146,218
884,25,125,179,253
885,55,114,171,217
886,30,83,188,213
887,37,97,176,213
888,60,105,181,242
889,24,105,145,232
890,60,127,179,213
891,15,97,183,206
892,63,87,136,207
893,41,104,129,200
894,54,94,160,206
895,0,96,171,226
896,35,76,158,242
897,16,80,159,236
898,46,118,140,229
899,9,119,135,215
900,49,91,161,217
901,6,122,133,240
902,35,74,178,235
903,28,104,142,229
904,21,113,179,202
905,31,125,161,205
906,63,78,140,196
907,15,108,167,220
908,21,119,145,213
909,42,122,164,229
910,31,97,154,214
911,48,81,132,200
912,39,89,140,232
913,10,118,145,209
914,29,64,142,236
915,22,73,172,206
916,46,77,140,242
917,2,127,161,224
918,36,126,150,210
919,61,67,189,215
920,25,78,137,196
921,21,116,161,253
922,19,72,162,196
923,53,82,145,227
924,20,94,167,244
925,18,105,145,222
926,26,96,145,206
927,5,81,167,214
928,54,69,151,219
929,2,69,159,221
930,44,106,180,230
931,17,121,154,250
932,63,124,140,206
933,5,111,191,213
934,18,106,184,199
935,54,102,138,204
936,31,69,155,251
937,21,106,132,231
938,28,70,177,215
939,32,82,134,217
940,32,103,178,234
941,1,94,179,219
942,22,111,136,207
943,27,92,138,192
944,37,82,151,214
945,16,127,137,247
946,16,97,141,254
947,36,89,157,255
948,57,101,138,203
949,5,64,175,217
950,39,120,144,249
951,45,102,143,192
952,61,85,160,229
953,20,88,161,255
954,16,92,168,216
955,1,83,134,213
956,11,113,164,208
957,37,66,185,220
958,31,113,173,208
959,3,118,169,213
960,53,98,133,212
961,18,71,129,208
962,21,106,134,192
963,61,119,169,219
964,54,115,156,198
965,27,93,170,235
966,11,78,141,244
967,0,88,183,202
968,45,67,152,252
969,56,94,138,231
970,37,70,145,221
971,56,82,156,255
972,38,85,150,250
973,3,64,169,192
974,56,71,175,229
975,55,97,179,230
976,9,108,130,238
977,5,102,146,254
978,58,78,190,230
979,2,99,144,202
980,35,75,151,254
981,33,98,131,243
982,12,124,168,240
983,21,94,166,242
984,53,78,163,238
985,14,113,137,195
986,43,112,141,230
987,31,95,169,199
988,46,114,146,229
989,41,92,167,217
990,44,78,189,193
991,29,87,153,229
992,33,127,129,246
993,51,109,154,224
994,17,74,154,236
995,1,78,154,234
996,59,86,163,247
997,1,70,131,212
998,17,101,129,229
999,48,106,142,195
1000,16,114,184,219
1001,41,126,135,225
1002,39,65,160,193
1003,4,91,154,236
1004,8,65,138,215
1005,5,94,178,243
1006,0,100,138,201
1007,2,110,168,219
1008,25,76,131,208
1009,34,122,164,197
1010,35,87,183,195
1011,16,65,138,211
1012,47,102,166,203
1013,6,68,182,218
1014,23,90,189,207
1015,29,88,135,233
1016,9,118,129,201
1017,31,110,153,195
1018,3,109,155,198
1019,43,84,189,222
1020,32,116,141,233
1021,61,100,167,214
1022,33,73,175,252
1023,21,103,159,245
1024,2,81,160,247
1025,34,102,176,192
1026,37,102,191,211
1027,47,66,161,241
1028,8,104,166,233
1029,62,125,165,212
1030,37,66,190,218
1031,35,76,140,226
1032,50,106,142,226
1033,13,111,177,208
1034,42,99,171,193
1035,26,73,148,233
1036,60,102,131,255
1037,16,116,173,225
1038,18,77,183,200
1039,27,89,173,221
1040,35,95,186,228
1041,9,90,130,210
1042,57,65,186,240
1043,49,82,177,218
1044,2,98,128,222
1045,42,89,132,212
1046,42,119,171,192
1047,6,96,147,201
1048,40,75,189,210
1049,10,92,151,231
1050,32,70,188,223
1051,54,76,135,208
1052,24,64,186,235
1053,8,104,153,243
1054,42,73,142,255
1055,61,84,160,214
1056,2,65,145,227
1057,16,67,136,244
1058,61,119,133,208
1059,35,99,163,234
1060,17,76,184,204
1061,31,69,135,196
1062,22,118,151,227
1063,7,100,167,243
1064,15,69,168,224
1065,53,113,182,205
1066,15,74,182,253
1067,43,64,139,219
1068,12,74,139,232
1069,48,94,175,206
1070,2,97,134,215
1071,29,91,172,195
1072,4,72,134,192
1073,5,69,146,246
1074,4,89,134,216
1075,54,65,162,214
1076,29,73,167,235
1077,34,92,136,204
1078,57,74,177,241
1079,28,96,172,224
1080,40,123,178,194
1081,25,100,152,192
1082,13,120,155,246
1083,11,116,135,216
1084,47,66,178,201
1085,16,73,174,208
1086,6,83,149,242
1087,23,125,139,207
1088,22,122,177,246
1089,36,110,154,198
1090,35,110,163,218
1091,61,90,187,202
1092,37,95,155,207
1093,0,92,136,245
1094,26,113,179,209
1095,8,84,154,221
1096,0,76,151,252
1097,5,74,141,250
1098,52,125,151,201
1099,20,73,130,230
1100,41,73,151,221
1101,26,68,188,205
1102,9,96,160,222
1103,25,109,142,204
1104,28,67,173,221
1105,36,74,169,209
1106,32,88,134,204
1107,4,89,146,231
1108,8,89,189,223
1109,50,116,177,204
1110,2,72,141,248
1111,52,101,144,239
1112,52,87,141,247
1113,4,91,171,212
1114,20,107,170,245
1115,35,84,191,203
1116,50,123,142,219
1117,48,77,137,231
1118,7,123,152,224
1119,34,70,169,215
1120,26,117,140,233
1121,47,113,147,243
1122,49,96,158,195
1123,50,116,182,234
1124,23,92,138,254
1125,13,116,128,197
1126,21,123,167,204
1127,33,92,172,251
1128,18,88,138,198
1129,35,101,161,237
1130,9,119,176,214
1131,26,95,176,217
1132,9,125,189,214
1133,21,72,135,241
1134,11,104,190,192
1135,29,85,190,208
1136,32,67,149,241
1137,42,78,132,207
1138,52,91,188,252
1139,27,118,150,230
1140,0,69,191,252
1141,34,85,168,228
1142,10,111,169,198
1143,5,75,182,248
1144,31,95,181,213
1145,12,81,151,192
1146,25,98,140,211
1147,29,81,134,196
1148,24,116,146,204
1149,33,64,161,250
1150,33,87,156,204
1151,26,84,132,208
1152,36,103,165,209
1153,54,83,152,193
1154,13,109,174,192
1155,31,102,128,228
1156,8,102,134,228
1157,2,81,128,208
1158,24,116,139,215
1159,33,103,166,228
1160,51,75,128,194
1161,17,76,151,237
1162,13,84,157,242
1163,18,67,128,223
